topic_id,topic_prob
31,1.0
6,0.7305627050364153
167,1.0
167,1.0
0,0.6076968141238532
70,0.5298689065833871
-1,0.0
20,0.6982809949059076
0,0.6953294753067686
359,0.9980143662553376
50,0.48330897635627224
167,0.8575833473482137
-1,0.0
457,1.0
-1,0.0
161,0.2902856491350944
-1,0.0
-1,0.0
153,1.0
-1,0.0
2,1.0
216,1.0
59,1.0
2,1.0
333,0.8568002351484452
62,0.8942030983094479
775,1.0
-1,0.0
-1,0.0
775,0.8227605829013928
11,0.6092960641795504
6,1.0
6,1.0
28,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
775,1.0
-1,0.0
-1,0.0
0,0.9702090712721283
-1,0.0
56,1.0
18,0.9764021760433457
-1,0.0
-1,0.0
8,0.45468972517472644
19,0.4337624410177835
564,0.4119299897186116
16,1.0
27,0.8046081780600703
-1,0.0
-1,0.0
-1,0.0
-1,0.0
911,1.0
37,0.3331055736038239
8,0.6840739833885274
66,0.7249410667599108
261,0.5918176341606832
476,0.44549592133681737
98,1.0
132,0.8700036754048783
-1,0.0
-1,0.0
98,1.0
-1,0.0
49,0.7810156709239365
38,0.38746077158507314
38,1.0
38,1.0
640,1.0
571,1.0
-1,0.0
882,0.8929113459710157
-1,0.0
323,0.7225364533499903
86,0.6964683579248361
-1,0.0
37,0.5057885794919514
639,0.7745203236004784
-1,0.0
-1,0.0
-1,0.0
153,1.0
20,0.6652193888144409
586,0.9159305364553341
2,1.0
50,0.40782345933785213
56,0.8276009756399376
-1,0.0
0,0.794745262313798
425,0.25342694929608145
-1,0.0
-1,0.0
-1,0.0
-1,0.0
96,0.2508656308188691
11,0.8862816928456955
2,0.774805874552784
11,0.8044327955566036
481,1.0
49,0.8004401411602396
561,0.32403407628576764
42,0.3610474938791634
163,0.8040506679274882
-1,0.0
1,1.0
-1,0.0
71,1.0
49,1.0
16,0.9768620908057216
130,0.2690325509740625
286,1.0
10,0.8435743272350441
27,0.2757944372323742
-1,0.0
13,1.0
10,0.7096285516046076
17,1.0
17,0.45746601766790823
0,1.0
-1,0.0
911,1.0
11,0.7376564553207812
-1,0.0
-1,0.0
-1,0.0
96,0.498316442021691
810,1.0
-1,0.0
357,0.884314207279664
153,1.0
16,1.0
-1,0.0
6,1.0
-1,0.0
359,1.0
411,0.7869240002433413
-1,0.0
879,0.9438355051083197
981,1.0
27,0.22134291783864674
-1,0.0
-1,0.0
981,1.0
-1,0.0
78,0.35122606774155063
291,0.930664424904036
52,0.9899077073845681
8,0.4414355136728353
-1,0.0
-1,0.0
-1,0.0
-1,0.0
309,0.6792110773602852
280,1.0
357,0.8523544732310051
6,1.0
280,1.0
-1,0.0
359,1.0
0,0.7251656997511858
286,0.77181044631012
47,1.0
-1,0.0
280,1.0
-1,0.0
152,0.7496086099079939
886,1.0
112,0.7586451095068067
-1,0.0
280,1.0
981,1.0
-1,0.0
-1,0.0
47,0.9476265502366108
58,0.9496116309901166
462,0.1568056709286282
462,0.29658721994698634
-1,0.0
462,0.15227571051492197
58,0.9921943626023824
806,1.0
2,1.0
-1,0.0
34,0.8684126746579411
0,1.0
-1,0.0
20,1.0
-1,0.0
2,1.0
26,1.0
71,0.9534734001512162
-1,0.0
202,0.36778803201220367
202,0.4016967774157925
20,0.8586829460994286
195,0.6666238194609706
374,0.09400579861123858
25,1.0
51,0.5095032074895405
671,0.3458242546031551
-1,0.0
-1,0.0
238,0.7011022833945321
312,1.0
17,0.42289790152587825
-1,0.0
51,0.5573412706554727
-1,0.0
-1,0.0
-1,0.0
884,1.0
54,0.7008623205748593
40,1.0
411,1.0
202,0.5031961773135867
-1,0.0
-1,0.0
411,0.9961116614167855
-1,0.0
7,0.4774018817492237
-1,0.0
31,0.971109084412761
312,0.9658060803954759
-1,0.0
-1,0.0
118,0.5428821134832919
65,1.0
542,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
79,0.4697227468679821
-1,0.0
-1,0.0
8,0.3953879541834002
71,1.0
51,1.0
51,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
133,0.6610085310090654
-1,0.0
2,1.0
382,0.44422770549278606
-1,0.0
-1,0.0
-1,0.0
250,0.4629298549442076
-1,0.0
-1,0.0
52,0.8764929510137277
-1,0.0
23,0.4657691806813736
18,0.706255809740923
-1,0.0
-1,0.0
-1,0.0
-1,0.0
368,0.9481759293588069
-1,0.0
8,0.39540727656720964
8,0.41238179521651264
133,0.26083465399000505
86,1.0
-1,0.0
122,0.7506363458653933
6,1.0
-1,0.0
211,1.0
6,1.0
112,1.0
-1,0.0
-1,0.0
102,0.6197558949733398
-1,0.0
740,0.9652353063336229
-1,0.0
8,1.0
0,1.0
-1,0.0
-1,0.0
32,0.6556960088188982
32,0.6607765961600859
295,0.4246993711012348
-1,0.0
-1,0.0
-1,0.0
282,0.6015875304957499
923,1.0
-1,0.0
78,0.9651905088606433
78,0.9911573247384466
78,1.0
32,0.7911840218351814
4,0.6477832503550284
110,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
465,0.6507329847960679
-1,0.0
28,1.0
112,0.8713870758757275
6,1.0
11,0.8192190788717306
-1,0.0
-1,0.0
-1,0.0
11,1.0
11,0.9090219690070999
46,0.6592684441462634
32,0.8914383781132461
-1,0.0
34,0.9625431132732735
52,0.48786655685556635
-1,0.0
-1,0.0
-1,0.0
-1,0.0
13,1.0
77,0.9961593981830494
-1,0.0
56,1.0
74,0.9660247746321495
6,0.939376334378634
-1,0.0
74,1.0
-1,0.0
166,0.31234423769944825
-1,0.0
102,0.915815552974378
7,0.43712020925535044
-1,0.0
-1,0.0
555,1.0
7,1.0
-1,0.0
32,1.0
118,0.12418641014195109
34,0.7992968856775781
85,0.42668301450209545
390,0.21033098873128098
390,0.4687381404003289
40,1.0
83,0.11898899505325013
155,1.0
-1,0.0
7,0.46092905402082335
79,0.9228479048382732
74,0.9490100179411259
6,1.0
-1,0.0
555,0.7230266809186658
561,0.2374118004323127
74,1.0
-1,0.0
5,0.575254473668191
-1,0.0
-1,0.0
-1,0.0
96,0.6593603766463373
5,0.581132546205546
-1,0.0
74,1.0
32,1.0
11,1.0
-1,0.0
557,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
37,0.19361125896065812
843,1.0
0,0.8740931847381324
563,1.0
-1,0.0
102,1.0
152,0.6969228695040824
452,0.8801190752147298
122,0.0927626274812857
28,1.0
-1,0.0
-1,0.0
-1,0.0
58,0.6584183438666774
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
0,0.8607083916951616
-1,0.0
635,0.8421565474304249
696,1.0
-1,0.0
52,0.6549227040842931
-1,0.0
-1,0.0
-1,0.0
133,0.4913026397504234
-1,0.0
-1,0.0
52,1.0
323,0.8343570998925337
-1,0.0
11,0.9827423482317893
-1,0.0
-1,0.0
152,0.6230589301369116
210,0.5032657953246743
270,0.5621212099939673
-1,0.0
-1,0.0
-1,0.0
153,1.0
-1,0.0
-1,0.0
295,0.7605813758676273
-1,0.0
6,1.0
697,0.8485764473333492
-1,0.0
-1,0.0
16,1.0
0,0.8287260385266773
229,1.0
734,1.0
139,1.0
16,1.0
-1,0.0
506,0.9552997229915525
-1,0.0
95,1.0
-1,0.0
-1,0.0
404,0.3424744560129728
0,0.47754479557484764
226,1.0
-1,0.0
-1,0.0
-1,0.0
65,1.0
-1,0.0
-1,0.0
83,0.14679184017576102
-1,0.0
16,1.0
-1,0.0
-1,0.0
-1,0.0
277,0.6976667203926635
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
52,0.7185683979734446
-1,0.0
133,0.06473542577153402
6,0.984856540460867
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
55,0.9958684634473193
62,0.8842969300682088
-1,0.0
-1,0.0
-1,0.0
-1,0.0
611,0.7765297587168275
6,1.0
6,1.0
210,0.9851741795084973
-1,0.0
-1,0.0
270,0.47237988229578165
390,0.29119363905050977
40,0.7566261765534452
-1,0.0
7,1.0
58,0.722181897283281
-1,0.0
566,0.7334166976417773
-1,0.0
-1,0.0
-1,0.0
-1,0.0
32,1.0
81,0.4894202903019298
-1,0.0
32,0.4375554892099537
-1,0.0
81,1.0
34,0.9086511362013181
153,1.0
597,1.0
-1,0.0
4,0.9482342604485058
-1,0.0
40,0.717862459359471
-1,0.0
3,1.0
245,1.0
-1,0.0
405,1.0
112,0.9916303578200135
-1,0.0
245,1.0
37,0.2619837584313924
-1,0.0
-1,0.0
275,0.12534960935537712
246,0.3155808475865577
245,0.8086238565784519
-1,0.0
-1,0.0
10,0.9346722483704681
348,0.9650423960957505
-1,0.0
-1,0.0
275,0.6766040548981519
53,0.8089296996648478
2,0.9049302624912283
-1,0.0
-1,0.0
-1,0.0
245,0.5854462673578645
-1,0.0
2,1.0
245,0.8009742439636743
-1,0.0
18,0.8142109032387242
-1,0.0
-1,0.0
113,0.47912485103866237
-1,0.0
922,1.0
-1,0.0
-1,0.0
-1,0.0
75,1.0
6,1.0
26,1.0
186,0.1554580863798766
-1,0.0
242,0.9077127284452312
-1,0.0
-1,0.0
143,0.22291153029383284
-1,0.0
-1,0.0
-1,0.0
-1,0.0
124,0.11904204119596866
90,1.0
-1,0.0
113,1.0
-1,0.0
465,0.38481649501242693
5,1.0
-1,0.0
6,1.0
428,0.9386552397079928
7,1.0
46,0.3304338778607566
-1,0.0
-1,0.0
6,1.0
91,0.2978488158387598
-1,0.0
405,1.0
-1,0.0
3,0.5695346869083168
-1,0.0
-1,0.0
-1,0.0
34,0.9131578507185807
328,0.7112607679061795
2,1.0
286,0.9904502470177107
38,1.0
220,0.7481564666230248
-1,0.0
-1,0.0
2,0.7110880441683791
286,0.7590995064523569
-1,0.0
14,0.21195064644289
403,0.851495060719056
-1,0.0
312,0.7792139517682914
361,0.8027230122074698
47,0.7053130454415273
47,1.0
-1,0.0
40,0.8388682785059859
40,0.6824326003079756
40,0.866110699148064
40,0.8260819006182558
529,0.6622833919500839
-1,0.0
197,0.30478529490839373
71,1.0
96,0.24358395697555552
403,0.6014387116202101
-1,0.0
52,0.4313166098202274
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
396,1.0
0,0.9863209073618426
-1,0.0
-1,0.0
0,1.0
28,1.0
-1,0.0
45,0.751051224688205
6,0.681232944390889
359,0.9845513352784462
96,0.3479723538659728
697,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
36,1.0
-1,0.0
26,0.5925452723795073
-1,0.0
-1,0.0
-1,0.0
0,1.0
26,0.617335311502834
0,0.9588740858377549
123,0.18268151075797429
128,1.0
22,0.9005043042583968
74,0.8608601529615808
-1,0.0
-1,0.0
153,0.9784943764497974
-1,0.0
5,1.0
32,0.9079173739908384
-1,0.0
5,0.5851817377060642
-1,0.0
-1,0.0
-1,0.0
113,0.706807505054867
96,0.9987911744927743
-1,0.0
0,1.0
132,0.8790658676033943
-1,0.0
697,1.0
806,1.0
-1,0.0
7,0.4413251592965759
74,0.6385009979695654
31,0.8242530587269112
909,1.0
-1,0.0
7,1.0
31,1.0
849,1.0
529,0.7596699778426818
4,1.0
71,1.0
-1,0.0
-1,0.0
-1,0.0
16,1.0
34,0.8406471945546454
11,0.9987976930780859
13,0.6001801053360503
-1,0.0
-1,0.0
380,0.2284417767722132
50,0.8110740790068003
-1,0.0
77,0.7060332165824843
-1,0.0
380,0.23087105119029144
-1,0.0
-1,0.0
-1,0.0
24,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
16,1.0
-1,0.0
-1,0.0
646,1.0
25,1.0
3,0.7501757629107881
356,0.3368951306076354
-1,0.0
529,0.6734561362303156
136,0.7080547797475591
774,1.0
-1,0.0
16,1.0
37,0.16799198499644932
386,1.0
-1,0.0
617,1.0
-1,0.0
-1,0.0
7,1.0
13,0.526359368445674
81,0.7038132608298744
-1,0.0
-1,0.0
131,0.43979909166447634
210,0.8434841276285379
-1,0.0
-1,0.0
41,1.0
917,1.0
145,0.506949507044027
77,1.0
-1,0.0
8,0.9448860530061726
-1,0.0
-1,0.0
2,0.7182843244164161
13,0.4878183812280786
7,0.8655493344576599
4,0.6044693866305085
4,0.6044693866305085
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
7,1.0
59,1.0
2,0.8540552172603926
283,0.636983456575934
-1,0.0
-1,0.0
-1,0.0
27,0.2774407120491018
-1,0.0
309,1.0
-1,0.0
59,1.0
-1,0.0
52,1.0
-1,0.0
41,1.0
0,0.7335466812629945
549,0.22908363638124576
-1,0.0
8,0.7004685020607769
16,1.0
-1,0.0
76,0.3011080504449808
49,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
136,0.7555532443021008
-1,0.0
-1,0.0
37,0.18410533307853683
85,1.0
-1,0.0
250,0.5636630978519283
-1,0.0
-1,0.0
4,0.6044693866305085
-1,0.0
4,0.8612542761036857
667,0.5196065873821811
-1,0.0
86,0.5249762326094695
16,1.0
16,1.0
-1,0.0
305,0.8084596711582698
34,0.6333405824999394
96,0.13879023050718836
61,0.9889567858134275
137,0.34841146534424555
36,0.9867061212862288
-1,0.0
170,0.8114502159336723
-1,0.0
-1,0.0
425,0.2664212848239039
102,0.4559538605763989
153,0.682085310125002
8,0.8652491098123957
8,0.6481529284454556
36,1.0
53,0.7332059904475022
-1,0.0
-1,0.0
41,1.0
16,1.0
657,0.854206816609533
-1,0.0
-1,0.0
50,0.24962586353788296
62,0.9329031770963581
645,0.9052665922359159
170,0.916889431074178
879,1.0
27,0.5210525375805
663,0.8454932606504728
-1,0.0
11,0.4117270131937903
-1,0.0
-1,0.0
135,0.9416381160363283
37,0.1503147320026462
14,0.811315584295371
-1,0.0
-1,0.0
52,0.9616753853938692
-1,0.0
52,0.8369704773614368
61,0.699334167243984
61,0.9461597864862052
59,0.960384346554918
153,1.0
11,0.8274531681499558
17,0.7933965166855278
68,0.09314024441024828
6,1.0
822,1.0
-1,0.0
-1,0.0
-1,0.0
27,0.8961781827755564
58,0.9123366903612289
302,0.7985187169345036
37,0.7149181397941777
-1,0.0
22,1.0
993,1.0
14,0.6760638013217991
3,0.9659795657260654
-1,0.0
129,0.8727188322366141
903,1.0
210,0.38597589485028344
-1,0.0
16,1.0
14,0.3405939134541767
273,1.0
208,0.814824438505728
-1,0.0
-1,0.0
16,1.0
-1,0.0
-1,0.0
-1,0.0
95,0.89522426944631
-1,0.0
-1,0.0
-1,0.0
647,1.0
-1,0.0
37,0.14364223735996282
93,0.03793789941821931
273,1.0
16,1.0
-1,0.0
273,1.0
636,1.0
566,0.5129496426143324
59,0.5781203818032569
979,1.0
420,1.0
-1,0.0
-1,0.0
390,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
26,1.0
415,0.4077084927234709
93,0.07015358256905506
932,1.0
-1,0.0
-1,0.0
282,0.6352297519872485
154,1.0
31,0.7827328033336455
40,0.8760185982726759
40,0.8920622343651511
-1,0.0
71,0.9131318539294115
415,0.483744686332604
50,0.32718355853978554
-1,0.0
53,1.0
-1,0.0
22,0.6368606861194376
-1,0.0
-1,0.0
-1,0.0
-1,0.0
153,1.0
170,0.7648128415814794
-1,0.0
-1,0.0
-1,0.0
-1,0.0
44,0.8004876595148662
26,1.0
-1,0.0
451,0.767465952193901
-1,0.0
-1,0.0
26,0.6171478938083741
5,1.0
-1,0.0
-1,0.0
25,1.0
93,0.04373923962749529
357,0.8523544732310051
191,0.24253317534313654
8,0.9097169092021895
-1,0.0
-1,0.0
741,0.9940475384159643
6,0.818928697073856
8,0.9406919674378246
-1,0.0
-1,0.0
14,0.9837258075972188
-1,0.0
979,0.8728773366202891
137,0.3855289618549324
775,0.9198573123845899
-1,0.0
326,0.9404254474771955
8,0.742473871953236
-1,0.0
14,0.6018240463229738
0,0.6295864960152854
451,1.0
52,0.36443121544983836
5,0.9822579139154564
56,0.6410543539821628
-1,0.0
89,0.26958425803783737
89,0.8276916672679283
-1,0.0
-1,0.0
340,0.2540313801311905
636,1.0
-1,0.0
124,0.8309973751628615
-1,0.0
-1,0.0
26,0.9481234984334903
8,0.6033512437091587
211,0.9330061940770659
286,0.02386554929342991
211,0.719271229910494
0,0.7956015283597929
192,0.4238437880988917
50,0.7626878901692027
-1,0.0
-1,0.0
18,1.0
4,1.0
-1,0.0
-1,0.0
86,0.5650828044575253
5,1.0
919,1.0
451,0.5408990600405539
-1,0.0
203,0.18562418234562092
-1,0.0
-1,0.0
-1,0.0
-1,0.0
919,1.0
-1,0.0
-1,0.0
624,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
37,0.1470663891765489
-1,0.0
203,0.6632274847589744
-1,0.0
5,1.0
25,1.0
44,0.29712711735273345
59,1.0
40,1.0
65,1.0
40,0.8219461944817281
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
59,0.80558956035742
1,1.0
71,0.7307910194630903
6,1.0
-1,0.0
439,0.5681887562685363
-1,0.0
-1,0.0
-1,0.0
10,1.0
136,1.0
-1,0.0
636,1.0
-1,0.0
1,1.0
121,1.0
50,0.9861447735717154
8,0.8360813466337328
-1,0.0
129,0.5438616993627082
210,0.6310665076624195
-1,0.0
250,0.8031035687953083
8,1.0
111,0.3367191988687593
-1,0.0
0,0.8430964232043433
8,1.0
8,1.0
-1,0.0
63,0.9410293547028029
-1,0.0
-1,0.0
-1,0.0
35,1.0
-1,0.0
35,1.0
-1,0.0
-1,0.0
52,1.0
-1,0.0
40,1.0
173,0.6758274811585295
-1,0.0
-1,0.0
14,0.6448810795235809
-1,0.0
52,0.331259308542831
-1,0.0
-1,0.0
91,0.4105420654303189
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
8,0.5656102013988589
-1,0.0
-1,0.0
-1,0.0
-1,0.0
531,1.0
-1,0.0
-1,0.0
0,0.7515556178979016
-1,0.0
979,1.0
8,1.0
8,0.9648636493803839
-1,0.0
-1,0.0
585,1.0
40,0.9577793374616962
3,1.0
40,1.0
18,1.0
445,0.4445682621572531
31,1.0
49,1.0
41,1.0
113,0.3411117241705868
-1,0.0
0,1.0
40,0.9579872358354408
-1,0.0
367,0.7763674648385976
5,1.0
61,0.8748337191304071
274,0.9092572278239395
-1,0.0
-1,0.0
-1,0.0
20,0.82496052910054
84,0.8462431217563212
84,1.0
-1,0.0
8,1.0
979,1.0
658,0.6740558002094639
658,1.0
9,0.803063891198011
748,0.9984319880873758
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
84,0.718314666965584
140,1.0
140,1.0
-1,0.0
82,1.0
-1,0.0
197,1.0
859,1.0
-1,0.0
258,0.14481424581763985
-1,0.0
5,1.0
258,1.0
28,1.0
462,0.8854277554902039
-1,0.0
397,0.9095382285023856
-1,0.0
20,0.8773743943984023
6,1.0
-1,0.0
-1,0.0
-1,0.0
197,0.34865723298459156
-1,0.0
-1,0.0
-1,0.0
63,0.761174810357181
-1,0.0
-1,0.0
-1,0.0
22,0.8700061738328554
-1,0.0
72,1.0
175,0.47362962201912007
-1,0.0
4,0.5854472266053818
-1,0.0
-1,0.0
-1,0.0
31,1.0
53,1.0
397,0.5572700141554491
2,1.0
58,1.0
-1,0.0
31,0.6189786175228016
858,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
40,1.0
91,0.7733865060566789
140,0.5260758538114986
40,1.0
-1,0.0
40,0.821081286713055
566,0.8587368932511731
40,0.8275304869323058
40,0.7204378961287667
40,0.8181056592260757
-1,0.0
-1,0.0
175,1.0
82,1.0
63,0.44858153790000416
63,0.5348716665885597
385,0.5678707246017732
-1,0.0
7,1.0
195,0.9394286404188679
63,0.7877591945070626
53,1.0
-1,0.0
40,0.8963016754489262
274,0.8267958056732989
-1,0.0
7,0.4993735855974348
-1,0.0
-1,0.0
-1,0.0
52,1.0
-1,0.0
52,0.27629010037661833
2,0.9056267685239804
515,1.0
2,0.811128833323575
-1,0.0
658,0.7475283287282014
62,0.9958523842955835
-1,0.0
140,0.8635864295096742
58,1.0
40,1.0
-1,0.0
58,0.8908242844638162
197,1.0
197,1.0
40,0.8893330913569265
8,0.9143107801986086
-1,0.0
175,0.7369977403347157
886,1.0
447,0.2982954455725102
99,0.9095434569960162
124,1.0
-1,0.0
-1,0.0
368,0.935264510154493
-1,0.0
-1,0.0
24,0.5930931306507767
-1,0.0
-1,0.0
28,0.6016526225184925
-1,0.0
-1,0.0
1,1.0
-1,0.0
63,0.4744938668288145
80,1.0
-1,0.0
-1,0.0
6,0.9644430534905956
24,1.0
-1,0.0
-1,0.0
63,0.9769314625401542
156,0.8622832062895425
246,0.1804492120786146
24,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
979,1.0
979,1.0
299,0.9504247403849364
417,0.9754620609887108
199,0.5709263681008134
27,0.7452935423270841
632,1.0
-1,0.0
-1,0.0
24,1.0
-1,0.0
9,0.7850786760874546
80,1.0
-1,0.0
4,0.9105231089455958
-1,0.0
-1,0.0
632,1.0
25,1.0
632,0.9737276192644067
31,0.7955206156807216
886,1.0
40,1.0
-1,0.0
-1,0.0
-1,0.0
102,1.0
775,1.0
22,0.5279791047455575
22,0.6072540053498794
-1,0.0
272,0.6533184078161062
-1,0.0
0,0.8288846382560991
346,0.3127769038919179
258,0.23389794795993996
333,0.2787861473368213
52,0.7322245174453388
447,0.8028651652779601
-1,0.0
520,0.2486221554814897
10,0.6105479130118576
16,1.0
-1,0.0
75,1.0
102,0.9828801446542822
75,1.0
63,0.42486260098048223
-1,0.0
-1,0.0
40,0.801658994010281
185,1.0
54,0.5480251907560837
75,1.0
75,1.0
910,1.0
910,1.0
-1,0.0
8,0.7522609299787035
2,1.0
52,0.5251646836064945
549,0.16470054675742613
-1,0.0
-1,0.0
6,1.0
-1,0.0
-1,0.0
595,1.0
-1,0.0
-1,0.0
50,0.30247150642702947
-1,0.0
-1,0.0
11,1.0
40,0.9016433470835977
-1,0.0
18,0.3429959994570444
987,1.0
8,1.0
18,0.24412908871115932
-1,0.0
173,0.9415399847422089
-1,0.0
-1,0.0
8,0.448037600786297
-1,0.0
52,0.5616930857993667
-1,0.0
-1,0.0
-1,0.0
-1,0.0
34,0.8581367721242282
135,0.49575850193273563
8,0.9127873402586599
-1,0.0
-1,0.0
197,0.733267704059344
197,0.523227180111791
8,1.0
819,1.0
-1,0.0
139,0.9154761397737542
19,0.778574523902281
-1,0.0
19,0.5210180238489319
-1,0.0
134,1.0
29,1.0
-1,0.0
819,1.0
19,0.6487372483077215
-1,0.0
8,1.0
-1,0.0
-1,0.0
19,0.8352551251331883
19,0.2512029190781395
8,0.9018879677809933
-1,0.0
95,0.9662467928764084
413,0.7569740970350549
8,0.6096969679006204
93,0.07036807553058548
19,0.6535643749132346
95,0.8689524801494609
-1,0.0
8,0.6999740745937911
8,0.9777012950809493
45,0.7310309923851626
-1,0.0
-1,0.0
-1,0.0
140,0.6374946242300477
-1,0.0
-1,0.0
-1,0.0
22,0.8377560167922526
2,0.7269617911048182
37,0.5804231741857688
142,1.0
95,0.8909994103906677
95,1.0
-1,0.0
571,0.8497882348662872
-1,0.0
-1,0.0
-1,0.0
-1,0.0
162,0.4528062665339089
3,1.0
85,1.0
-1,0.0
19,0.6290978066858356
-1,0.0
-1,0.0
1,1.0
95,1.0
-1,0.0
3,0.8104838260109654
-1,0.0
-1,0.0
20,1.0
-1,0.0
357,0.9174962832084569
20,0.8511307589268279
13,0.42945665864653665
95,1.0
819,1.0
137,1.0
137,0.886886062747793
487,0.020619625565129224
-1,0.0
56,1.0
-1,0.0
2,1.0
1,1.0
71,1.0
1,1.0
89,0.11878601338160359
56,1.0
1,1.0
-1,0.0
502,0.30140182328952725
-1,0.0
-1,0.0
14,0.6260739327806104
-1,0.0
-1,0.0
-1,0.0
75,1.0
50,0.4275906417180571
105,0.9910239240527497
344,0.6459081179829412
82,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
211,1.0
10,0.287235661744807
34,1.0
85,1.0
22,1.0
53,1.0
-1,0.0
47,1.0
98,0.9286455933520854
51,0.49376470275380696
-1,0.0
19,0.786614196893893
210,0.9243286652557006
-1,0.0
270,0.35594302568909447
11,1.0
775,0.8723521497967789
-1,0.0
-1,0.0
6,0.9723603945599958
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
444,0.8664730873646537
-1,0.0
52,0.6319234675139285
6,1.0
137,0.5386076626025255
-1,0.0
0,0.5815697151534617
0,0.9684847742747074
-1,0.0
780,0.8580098109963488
-1,0.0
-1,0.0
-1,0.0
136,0.8673365959098058
-1,0.0
137,0.28323492806815037
20,1.0
-1,0.0
0,0.7783150641632972
-1,0.0
5,0.6303180501968191
0,0.9351944329977672
220,0.8875069728499383
8,0.9194197016293691
51,1.0
18,1.0
8,0.5669903387872984
-1,0.0
18,1.0
834,1.0
444,0.6516549397679037
51,0.8063341716639644
-1,0.0
173,0.7516221399868104
129,0.6002830860719147
2,1.0
-1,0.0
71,1.0
764,1.0
113,0.7351515038625417
153,0.7781729899666778
-1,0.0
220,0.5982920054226142
775,1.0
-1,0.0
526,0.9080700523675187
-1,0.0
-1,0.0
47,0.6242987039070429
344,0.6459081179829412
-1,0.0
-1,0.0
64,1.0
22,1.0
299,1.0
227,0.16899051295725181
38,0.30845491563993316
297,0.5924282789195222
78,0.4349677619273379
38,1.0
38,0.5136788098827318
-1,0.0
64,1.0
38,1.0
-1,0.0
-1,0.0
425,0.5211150794001047
-1,0.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
8,0.8518972332414475
143,1.0
-1,0.0
6,1.0
220,0.865688230937855
11,0.7849983075430347
120,1.0
878,0.8062614986284424
171,0.6529791235463704
-1,0.0
11,0.721555098481811
30,1.0
-1,0.0
74,0.3927944122471101
410,0.4255241450013567
171,1.0
406,0.730093068283326
-1,0.0
50,0.31168639348480814
45,0.6085327156064496
-1,0.0
5,1.0
102,0.8690093479843608
38,0.5672047383587978
52,1.0
-1,0.0
799,1.0
365,1.0
52,0.4590997479061485
85,0.9936911421463372
8,0.5408336836642768
8,1.0
-1,0.0
32,1.0
365,1.0
799,1.0
38,0.8045435846124456
799,1.0
365,0.4976247813515163
162,0.38988725753634035
-1,0.0
2,1.0
-1,0.0
2,1.0
-1,0.0
209,0.9556367146356275
1,1.0
26,1.0
8,0.6723699756203825
1,1.0
-1,0.0
-1,0.0
39,0.7996261504110145
-1,0.0
123,0.21222267974616296
-1,0.0
-1,0.0
140,0.9779611653219149
-1,0.0
41,1.0
-1,0.0
-1,0.0
136,0.9716432890064206
0,0.9223554532881524
44,1.0
26,1.0
187,0.09828641085212582
309,0.06716074254606333
-1,0.0
7,0.9882152932482002
-1,0.0
83,0.2110668933790415
-1,0.0
10,1.0
390,1.0
38,0.6425926938658096
-1,0.0
143,1.0
-1,0.0
8,0.8669577169594244
-1,0.0
150,0.3228518613346247
0,0.4256460156458271
0,0.6673263297588574
-1,0.0
-1,0.0
10,0.4591644640039844
-1,0.0
-1,0.0
-1,0.0
28,0.8700770673261514
102,0.5066096483002326
-1,0.0
290,0.8106705203907131
801,0.9276275993331733
226,0.813937205256413
295,0.5530929437245065
1016,1.0
541,0.7598696279766065
-1,0.0
-1,0.0
75,0.4124273280862707
-1,0.0
-1,0.0
-1,0.0
78,0.4432176443788524
-1,0.0
-1,0.0
53,1.0
53,0.7355337438062057
698,1.0
-1,0.0
-1,0.0
-1,0.0
-1,0.0
108,1.0
975,1.0
-1,0.0
-1,0.0
549,0.2630927306115734
-1,0.0
65,1.0
137,0.30259305475183684
734,0.7891056865568228
173,1.0
